external_id	study
GTEX-Y5V5-1026-SM-5LUAH.1	PANCREAS
GTEX-ZC5H-0826-SM-5N9FH.1	PANCREAS
GTEX-12WSG-1026-SM-5EGII.1	PANCREAS
GTEX-145ME-0326-SM-5S2QO.1	PANCREAS
GTEX-XBEW-1626-SM-4SOJP.1	PANCREAS
GTEX-SIU7-0926-SM-4BRX1.1	PANCREAS
GTEX-YF7O-1326-SM-4W1ZR.1	PANCREAS
GTEX-11EQ9-1026-SM-5H134.1	PANCREAS
GTEX-PW2O-0826-SM-48TC5.1	PANCREAS
GTEX-WFG7-0426-SM-4LMK5.1	PANCREAS
GTEX-1339X-1026-SM-5IFH5.1	PANCREAS
GTEX-11LCK-0226-SM-5A5M6.1	PANCREAS
GTEX-V1D1-0726-SM-4JBH7.1	PANCREAS
GTEX-XBED-0226-SM-47JY8.1	PANCREAS
GTEX-Q734-0426-SM-48TZX.1	PANCREAS
GTEX-146FQ-1526-SM-5Q5CX.1	PANCREAS
GTEX-11VI4-0426-SM-5EGHZ.1	PANCREAS
GTEX-145MO-2126-SM-5Q5CZ.1	PANCREAS
GTEX-RWS6-1126-SM-47JXC.1	PANCREAS
GTEX-S3XE-0526-SM-4AD4G.1	PANCREAS
GTEX-XQ8I-1926-SM-4BOOK.1	PANCREAS
GTEX-QV31-0226-SM-447BO.1	PANCREAS
GTEX-X5EB-0526-SM-46MVP.1	PANCREAS
GTEX-XMK1-0326-SM-4B652.1	PANCREAS
GTEX-WH7G-0826-SM-4LVMR.1	PANCREAS
GTEX-XPVG-0326-SM-4B653.1	PANCREAS
GTEX-WFG8-0326-SM-4LVN4.1	PANCREAS
GTEX-T8EM-0826-SM-4DM76.1	PANCREAS
GTEX-QLQW-0326-SM-447A8.1	PANCREAS
GTEX-RM2N-0326-SM-48FD8.1	PANCREAS
GTEX-S4P3-0626-SM-4AD59.1	PANCREAS
GTEX-PWOO-0626-SM-48TZH.1	PANCREAS
GTEX-1IDJC-0526-SM-AHZ2Q.1	PANCREAS
GTEX-1K9T9-1726-SM-CXZK1.1	PANCREAS
GTEX-1LSNM-0726-SM-DHXL1.1	PANCREAS
GTEX-1R9K5-1226-SM-E6CPQ.1	PANCREAS
GTEX-1QW4Y-0926-SM-DPRY2.1	PANCREAS
GTEX-1RAZQ-1426-SM-EV7B2.1	PANCREAS
GTEX-ZPCL-0726-SM-DO91S.1	PANCREAS
GTEX-1R7EV-1126-SM-DPRXU.1	PANCREAS
GTEX-OIZF-1026-SM-2HML5.1	PANCREAS
GTEX-PLZ6-0726-SM-3P619.3	PANCREAS
GTEX-OIZF-1026-SM-7P8QV.1	PANCREAS
GTEX-1QPFJ-2226-SM-EXOJW.1	PANCREAS
GTEX-1S82P-1026-SM-EAZ4W.1	PANCREAS
GTEX-1S83E-1426-SM-EV7B8.1	PANCREAS
GTEX-QLQ7-0626-SM-CE6QX.1	PANCREAS
GTEX-Y3I4-0826-SM-4TT2A.1	PANCREAS
GTEX-13NZA-1726-SM-5J1NA.1	PANCREAS
GTEX-132QS-0926-SM-5P9GB.1	PANCREAS
GTEX-13O1R-1826-SM-5KM3B.1	PANCREAS
GTEX-ZAB4-1726-SM-5HL8C.1	PANCREAS
GTEX-13N11-0226-SM-5KM3C.1	PANCREAS
GTEX-ZEX8-1026-SM-4WKHE.1	PANCREAS
GTEX-144GN-0826-SM-5LU5G.1	PANCREAS
GTEX-YEC4-1326-SM-5IFHG.1	PANCREAS
GTEX-145MN-1426-SM-5SI9H.1	PANCREAS
GTEX-1128S-0826-SM-5GZZI.1	PANCREAS
GTEX-11P7K-0526-SM-5BC5I.1	PANCREAS
GTEX-S32W-0826-SM-5S2SI.1	PANCREAS
GTEX-ZPIC-0926-SM-4WWFK.1	PANCREAS
GTEX-QDVN-0926-SM-2I5GL.1	PANCREAS
GTEX-13FTX-1226-SM-5IFGN.1	PANCREAS
GTEX-ZF29-1126-SM-4WKGO.1	PANCREAS
GTEX-13D11-2226-SM-5IFEO.1	PANCREAS
GTEX-WQUQ-2126-SM-4OOSO.1	PANCREAS
GTEX-1497J-0426-SM-5Q5CO.1	PANCREAS
GTEX-131XG-1426-SM-5GCMO.1	PANCREAS
GTEX-ZF2S-0426-SM-4WKGP.1	PANCREAS
GTEX-ZTPG-1026-SM-5DUWP.1	PANCREAS
GTEX-UJMC-1126-SM-3GADP.1	PANCREAS
GTEX-139YR-1526-SM-5IFJ1.1	PANCREAS
GTEX-12WSD-1626-SM-5GCNR.1	PANCREAS
GTEX-14E6E-1426-SM-5RQI2.1	PANCREAS
GTEX-Y9LG-0726-SM-4VDS3.1	PANCREAS
GTEX-WY7C-1026-SM-4OND3.1	PANCREAS
GTEX-13W3W-1026-SM-5IFG4.1	PANCREAS
GTEX-11NSD-0526-SM-5A5LT.1	PANCREAS
GTEX-ZYFG-0826-SM-5BC5T.1	PANCREAS
GTEX-ZAB5-0826-SM-5P9FU.1	PANCREAS
GTEX-ZF3C-2026-SM-4WWB5.1	PANCREAS
GTEX-ZLFU-0726-SM-57WF6.1	PANCREAS
GTEX-1122O-0726-SM-5GIEV.1	PANCREAS
GTEX-117YX-0226-SM-5EGH6.1	PANCREAS
GTEX-ZLWG-0326-SM-4WWC7.1	PANCREAS
GTEX-WXYG-0826-SM-4ONC7.1	PANCREAS
GTEX-11GSP-0426-SM-5A5KX.1	PANCREAS
GTEX-131XF-1426-SM-5BC68.1	PANCREAS
GTEX-ZVP2-0726-SM-59HKY.1	PANCREAS
GTEX-11TT1-0326-SM-5LUAY.1	PANCREAS
GTEX-ZYW4-2126-SM-59HJ9.1	PANCREAS
GTEX-ZAK1-2326-SM-5CVMY.1	PANCREAS
GTEX-ZG7Y-0326-SM-4WWEY.1	PANCREAS
GTEX-YEC3-0626-SM-5IFHZ.1	PANCREAS
GTEX-XXEK-1726-SM-4BRVB.1	PANCREAS
GTEX-QEL4-1326-SM-447AD.1	PANCREAS
GTEX-QESD-0226-SM-447BH.1	PANCREAS
GTEX-S95S-0726-SM-4B64H.1	PANCREAS
GTEX-R53T-0426-SM-48FEM.1	PANCREAS
GTEX-VJYA-0826-SM-4KL1M.1	PANCREAS
GTEX-R55G-0326-SM-48FDM.1	PANCREAS
GTEX-TKQ2-0426-SM-4DXUO.1	PANCREAS
GTEX-OOBK-1026-SM-48TC2.1	PANCREAS
GTEX-PX3G-1026-SM-48TZW.1	PANCREAS
GTEX-XUW1-1726-SM-4BOOZ.1	PANCREAS
GTEX-S32W-0826-SM-4AD5Z.1	PANCREAS
GTEX-XYKS-1226-SM-4BRVI.1	PANCREAS
GTEX-PLZ6-0726-SM-3P619.2	PANCREAS
GTEX-14PJ6-0926-SM-686ZA.1	PANCREAS
GTEX-15SB6-0226-SM-6LLIA.1	PANCREAS
GTEX-18A6Q-1726-SM-7LT9A.1	PANCREAS
GTEX-1B932-1626-SM-731EA.1	PANCREAS
GTEX-1HSGN-1426-SM-A8NAA.1	PANCREAS
GTEX-15SHV-1526-SM-6LLIB.1	PANCREAS
GTEX-14PHX-2026-SM-6872C.1	PANCREAS
GTEX-1B933-1726-SM-731FC.1	PANCREAS
GTEX-1GF9X-1126-SM-7MKHC.1	PANCREAS
GTEX-1K2DU-1026-SM-DHXKC.1	PANCREAS
GTEX-18A66-2126-SM-7189D.1	PANCREAS
GTEX-1LGRB-0426-SM-CNNRD.1	PANCREAS
GTEX-1R46S-1426-SM-EXOJD.1	PANCREAS
GTEX-14PJ4-0726-SM-6872E.1	PANCREAS
GTEX-15UF7-0826-SM-6M46E.1	PANCREAS
GTEX-1AX8Z-1726-SM-731DE.1	PANCREAS
GTEX-1IDJU-0326-SM-CGQEE.1	PANCREAS
GTEX-O5YT-1026-SM-3MJGF.1	PANCREAS
GTEX-14PJ3-0426-SM-6LLHF.1	PANCREAS
GTEX-1AX9J-1726-SM-731FF.1	PANCREAS
GTEX-1CAMR-1126-SM-7MGXF.1	PANCREAS
GTEX-1ICG6-1126-SM-ADEIF.1	PANCREAS
GTEX-1OKEX-1726-SM-E9U4F.1	PANCREAS
GTEX-14C39-1026-SM-73KWG.1	PANCREAS
GTEX-17F9E-1426-SM-793BG.1	PANCREAS
GTEX-1B8KE-0726-SM-72D7G.1	PANCREAS
GTEX-1B98T-2126-SM-79OOG.1	PANCREAS
GTEX-1CAMQ-1626-SM-7MGXG.1	PANCREAS
GTEX-1I1GT-0926-SM-AHZ2G.1	PANCREAS
GTEX-1KANA-1526-SM-CXZKG.1	PANCREAS
GTEX-1NSGN-1726-SM-EXOJG.1	PANCREAS
GTEX-1AYCT-1226-SM-7EPGH.1	PANCREAS
GTEX-1HSMQ-0826-SM-A8N8H.1	PANCREAS
GTEX-1I4MK-1026-SM-AHZ2H.1	PANCREAS
GTEX-OHPL-1026-SM-3MJGI.1	PANCREAS
GTEX-148VI-0826-SM-5TDDI.1	PANCREAS
GTEX-1AX8Y-0926-SM-731EI.1	PANCREAS
GTEX-1B97J-1526-SM-79ONI.1	PANCREAS
GTEX-1GF9U-1326-SM-AHZ4I.1	PANCREAS
GTEX-1JKYR-1026-SM-CGQGI.1	PANCREAS
GTEX-1QEPI-1626-SM-EAZ3I.1	PANCREAS
GTEX-1RAZA-1626-SM-EV79I.1	PANCREAS
GTEX-NFK9-1626-SM-3LK5J.1	PANCREAS
GTEX-1GZ4H-0626-SM-9OSXJ.1	PANCREAS
GTEX-1IDJI-1226-SM-A8N9J.1	PANCREAS
GTEX-1MUQO-1426-SM-DPRYJ.1	PANCREAS
GTEX-NPJ8-2126-SM-3MJGK.1	PANCREAS
GTEX-1I1GU-0326-SM-AHZ2K.1	PANCREAS
GTEX-OOBJ-1026-SM-3NB2L.1	PANCREAS
GTEX-1N2EF-2126-SM-DPRYL.1	PANCREAS
GTEX-1MGNQ-1226-SM-EV7BM.1	PANCREAS
GTEX-1R7EU-0726-SM-DPRZM.1	PANCREAS
GTEX-P4PQ-1026-SM-3NMCN.1	PANCREAS
GTEX-P4PP-1026-SM-3NM9O.1	PANCREAS
GTEX-15FZZ-0626-SM-7KFTO.1	PANCREAS
GTEX-1A8FM-1826-SM-7MGXO.1	PANCREAS
GTEX-1AYD5-0326-SM-7EWEO.1	PANCREAS
GTEX-1B996-1326-SM-731EO.1	PANCREAS
GTEX-1CB4G-1826-SM-7MKGO.1	PANCREAS
GTEX-1GL5R-0926-SM-9JGFO.1	PANCREAS
GTEX-1H11D-0926-SM-9OSXO.1	PANCREAS
GTEX-1HSMO-2026-SM-CNNQO.1	PANCREAS
GTEX-1I6K6-1126-SM-A8N8O.1	PANCREAS
GTEX-14PJN-1526-SM-6AJBP.1	PANCREAS
GTEX-1H1DG-1426-SM-9OSXP.1	PANCREAS
GTEX-1KXAM-0226-SM-EV7AP.1	PANCREAS
GTEX-1O97I-1726-SM-EXOIP.1	PANCREAS
GTEX-WYJK-2426-SM-4ONDQ.1	PANCREAS
GTEX-ZVT2-2026-SM-5NQ8Q.1	PANCREAS
GTEX-WHSB-0726-SM-4M1XQ.1	PANCREAS
GTEX-13OVI-0526-SM-5IFFQ.1	PANCREAS
GTEX-ZP4G-0426-SM-4YCER.1	PANCREAS
GTEX-11DXX-0926-SM-5H112.1	PANCREAS
GTEX-Y3IK-0426-SM-4WWE2.1	PANCREAS
GTEX-131XE-1926-SM-5IFER.1	PANCREAS
GTEX-12WSK-0226-SM-5BC62.1	PANCREAS
GTEX-ZYY3-0826-SM-5E44R.1	PANCREAS
GTEX-132AR-1826-SM-5EGHR.1	PANCREAS
GTEX-XXEK-1726-SM-5S2SR.1	PANCREAS
GTEX-ZYT6-1326-SM-5E453.1	PANCREAS
GTEX-146FR-0126-SM-5Q5F3.1	PANCREAS
GTEX-1399R-0426-SM-5IJE3.1	PANCREAS
GTEX-11XUK-0626-SM-5N9ES.1	PANCREAS
GTEX-13X6H-0626-SM-5LU53.1	PANCREAS
GTEX-13SLX-1326-SM-5S2QS.1	PANCREAS
GTEX-1399S-0326-SM-5IFFS.1	PANCREAS
GTEX-Y5LM-0526-SM-4V6G3.1	PANCREAS
GTEX-YFCO-1026-SM-5LU9S.1	PANCREAS
GTEX-ZT9W-0926-SM-57WFS.1	PANCREAS
GTEX-U8XE-2026-SM-3DB8S.1	PANCREAS
GTEX-13YAN-2126-SM-5Q5C4.1	PANCREAS
GTEX-QLQ7-0626-SM-4R1JT.1	PANCREAS
GTEX-VUSG-0326-SM-5S2ST.1	PANCREAS
GTEX-UJHI-0626-SM-3DB8T.1	PANCREAS
GTEX-X15G-0726-SM-4PQZ5.1	PANCREAS
GTEX-ZDYS-2526-SM-4WKGU.1	PANCREAS
GTEX-ZVZP-0626-SM-59HL5.1	PANCREAS
GTEX-QMRM-0326-SM-4R1K5.1	PANCREAS
GTEX-WYVS-0926-SM-4SOJV.1	PANCREAS
GTEX-WHPG-0326-SM-4M1XV.1	PANCREAS
GTEX-146FH-1826-SM-5QGQ7.1	PANCREAS
GTEX-Y114-0826-SM-4TT77.1	PANCREAS
GTEX-11ONC-0526-SM-5BC57.1	PANCREAS
GTEX-ZDTT-1126-SM-4WKFW.1	PANCREAS
GTEX-UPIC-0726-SM-3GADW.1	PANCREAS
GTEX-ZZPU-0726-SM-5N9C8.1	PANCREAS
GTEX-WHWD-0726-SM-4OORX.1	PANCREAS
GTEX-ZYWO-1326-SM-5SI8X.1	PANCREAS
GTEX-12WSL-0426-SM-5GCNX.1	PANCREAS
GTEX-WFON-0626-SM-5S2SX.1	PANCREAS
GTEX-X4LF-0326-SM-4QAS9.1	PANCREAS
GTEX-13CF3-1026-SM-5LZWY.1	PANCREAS
GTEX-Y8E4-1326-SM-5IFIY.1	PANCREAS
GTEX-Y8LW-1026-SM-5IFJY.1	PANCREAS
GTEX-ZPU1-0226-SM-4WWC9.1	PANCREAS
GTEX-PLZ6-0726-SM-3P619.1	PANCREAS
GTEX-14PK6-1026-SM-664NZ.1	PANCREAS
GTEX-17F98-0426-SM-79ONZ.1	PANCREAS
GTEX-1GN1U-1126-SM-9WPPZ.1	PANCREAS
GTEX-1HC8U-1026-SM-A8N9Z.1	PANCREAS
GTEX-1IDJD-0126-SM-C1YQZ.1	PANCREAS
GTEX-U4B1-0726-SM-4DXUA.1	PANCREAS
GTEX-1211K-1126-SM-5EGGB.1	PANCREAS
GTEX-W5WG-0826-SM-4RGNE.1	PANCREAS
GTEX-YEC3-0626-SM-4YCFE.1	PANCREAS
GTEX-QV44-0426-SM-4R1KF.1	PANCREAS
GTEX-111YS-1226-SM-5EGGJ.1	PANCREAS
GTEX-111CU-0526-SM-5EGHK.1	PANCREAS
GTEX-13VXT-1226-SM-5LU3M.1	PANCREAS
GTEX-R55D-1426-SM-48FEN.1	PANCREAS
GTEX-13O61-2126-SM-5IJEO.1	PANCREAS
GTEX-13FTW-0526-SM-5IFIP.1	PANCREAS
GTEX-XV7Q-0926-SM-4BRVQ.1	PANCREAS
GTEX-Q2AI-0426-SM-48U13.1	PANCREAS
GTEX-XGQ4-0226-SM-4GIDS.1	PANCREAS
GTEX-V955-0326-SM-4JBGV.1	PANCREAS
GTEX-QDVJ-1226-SM-48U1V.1	PANCREAS
GTEX-SUCS-1426-SM-4DM5W.1	PANCREAS
GTEX-SE5C-0326-SM-4BRWX.1	PANCREAS
GTEX-QCQG-0426-SM-48U29.1	PANCREAS
GTEX-TMMY-1326-SM-4DXU9.1	PANCREAS
GTEX-S33H-1226-SM-4AD69.1	PANCREAS
GTEX-PSDG-1526-SM-48TCY.1	PANCREAS
GTEX-11I78-0626-SM-5A5LZ.1	PANCREAS
GTEX-11ILO-1526-SM-5A5KZ.1	PANCREAS
GTEX-WFJO-0626-SM-4LVMC.1	PANCREAS
GTEX-T5JW-0226-SM-4DM7I.1	PANCREAS
GTEX-Q2AH-0926-SM-48TZK.1	PANCREAS
GTEX-WFON-0626-SM-4LVLX.1	PANCREAS
GTEX-SNOS-0926-SM-4DM7A.1	PANCREAS
GTEX-QMRM-0326-SM-CKZNB.1	PANCREAS
GTEX-S4Z8-1126-SM-4AD5C.1	PANCREAS
GTEX-1PBJI-2126-SM-DPRYG.1	PANCREAS
GTEX-YEC3-0626-SM-CMKFG.1	PANCREAS
GTEX-OIZI-1526-SM-E6CHI.1	PANCREAS
GTEX-OXRK-1526-SM-E6CHJ.1	PANCREAS
GTEX-1QP28-1026-SM-EAZ4K.1	PANCREAS
GTEX-1QP2A-1326-SM-EAZ3K.1	PANCREAS
GTEX-1S831-0626-SM-EV79N.1	PANCREAS
GTEX-1QP29-1926-SM-DPRZO.1	PANCREAS
GTEX-TML8-0526-SM-32QOQ.1	PANCREAS
GTEX-N7MT-1626-SM-3LK71.1	PANCREAS
GTEX-144GM-0726-SM-79OJQ.1	PANCREAS
GTEX-14PKU-0626-SM-6EU1Q.1	PANCREAS
GTEX-15DYW-1626-SM-6LLI1.1	PANCREAS
GTEX-15EU6-1126-SM-68721.1	PANCREAS
GTEX-1AX9K-2026-SM-731D1.1	PANCREAS
GTEX-1C2JI-0926-SM-731F1.1	PANCREAS
GTEX-1C6VQ-1726-SM-7IGLQ.1	PANCREAS
GTEX-1GMR3-1226-SM-7MGY1.1	PANCREAS
GTEX-1I1GQ-2226-SM-B2LX1.1	PANCREAS
GTEX-14PHY-1126-SM-664OR.1	PANCREAS
GTEX-14PJO-1826-SM-69LPR.1	PANCREAS
GTEX-15CHR-2026-SM-7MXU2.1	PANCREAS
GTEX-17HHE-0526-SM-7DUGR.1	PANCREAS
GTEX-1C4CL-0926-SM-79OL2.1	PANCREAS
GTEX-1C64O-1426-SM-7EWER.1	PANCREAS
GTEX-1HKZK-1126-SM-9WG82.1	PANCREAS
GTEX-1J8EW-1926-SM-CGQGR.1	PANCREAS
GTEX-1JKYN-0426-SM-CGQG2.1	PANCREAS
GTEX-1N2DV-1726-SM-DPRYR.1	PANCREAS
GTEX-14BMU-0726-SM-73KXS.1	PANCREAS
GTEX-14PJM-2126-SM-6AJAS.1	PANCREAS
GTEX-15RIF-0626-SM-6LLI3.1	PANCREAS
GTEX-15SDE-0826-SM-6M463.1	PANCREAS
GTEX-16Z82-1726-SM-7MGX3.1	PANCREAS
GTEX-17HGU-2026-SM-79OKS.1	PANCREAS
GTEX-18A7A-1726-SM-7LT93.1	PANCREAS
GTEX-1GN1W-1126-SM-9OSW3.1	PANCREAS
GTEX-1H1E6-0826-SM-9WG83.1	PANCREAS
GTEX-1J1R8-0926-SM-A8N93.1	PANCREAS
GTEX-1JMPZ-1026-SM-CXZJS.1	PANCREAS
GTEX-1LG7Z-0326-SM-DHXK3.1	PANCREAS
GTEX-1PFEY-1126-SM-DPRZ3.1	PANCREAS
GTEX-OHPM-1026-SM-3LK74.1	PANCREAS
GTEX-14PJ2-1526-SM-686Z4.1	PANCREAS
GTEX-14PKV-0926-SM-6AJB4.1	PANCREAS
GTEX-1JK1U-1026-SM-AHZ44.1	PANCREAS
GTEX-1OFPY-0626-SM-EXOJ4.1	PANCREAS
GTEX-1PWST-1526-SM-EXOIT.1	PANCREAS
GTEX-1QAET-1326-SM-E9U64.1	PANCREAS
GTEX-X3Y1-0726-SM-3P5YU.1	PANCREAS
GTEX-14JG6-0426-SM-68715.1	PANCREAS
GTEX-14PN3-0126-SM-6AJAU.1	PANCREAS
GTEX-14PN4-1626-SM-6AJB5.1	PANCREAS
GTEX-1CAMS-1926-SM-7DUEU.1	PANCREAS
GTEX-1CB4F-1226-SM-7DHKU.1	PANCREAS
GTEX-1L5NE-0826-SM-DHXKU.1	PANCREAS
GTEX-17KNJ-1926-SM-7KFRV.1	PANCREAS
GTEX-1HCU6-1926-SM-A8NA6.1	PANCREAS
GTEX-1IL2U-2326-SM-CNNQV.1	PANCREAS
GTEX-1J8Q3-0626-SM-AHZ3V.1	PANCREAS
GTEX-1NUQO-0826-SM-DPS16.1	PANCREAS
GTEX-VUSG-0326-SM-3GIJ7.1	PANCREAS
GTEX-P4QS-1026-SM-3NMCW.1	PANCREAS
GTEX-16MT8-1726-SM-7EWE7.1	PANCREAS
GTEX-178AV-0226-SM-793B7.1	PANCREAS
GTEX-18D9U-1626-SM-7KFTW.1	PANCREAS
GTEX-1B8KZ-0926-SM-731D7.1	PANCREAS
GTEX-13PVR-0726-SM-5S2PX.1	PANCREAS
GTEX-14DAR-0526-SM-664MX.1	PANCREAS
GTEX-15RJ7-0826-SM-6LLI8.1	PANCREAS
GTEX-15UKP-1326-SM-6LPI8.1	PANCREAS
GTEX-17MF6-1426-SM-7IGOX.1	PANCREAS
GTEX-1A3MW-1926-SM-7IGM8.1	PANCREAS
GTEX-1F5PL-0726-SM-7MKH8.1	PANCREAS
GTEX-1HSMP-1226-SM-A8N9X.1	PANCREAS
GTEX-1K2DA-0326-SM-CGQGX.1	PANCREAS
GTEX-1M5QR-0926-SM-DHXK8.1	PANCREAS
GTEX-1PPH8-2326-SM-EAZ48.1	PANCREAS
GTEX-1AX9I-3126-SM-7RHG9.1	PITUITARY
GTEX-1EN7A-3126-SM-7P8PY.1	PITUITARY
GTEX-1GN1V-3026-SM-9JGH9.1	PITUITARY
GTEX-1H3VE-2626-SM-9WG7Y.1	PITUITARY
GTEX-1HR98-3126-SM-CNNQ9.1	PITUITARY
GTEX-1I1GV-2926-SM-C1YS9.1	PITUITARY
GTEX-1IKK5-2826-SM-AHZ2Y.1	PITUITARY
GTEX-1JMOU-2626-SM-AHZ49.1	PITUITARY
GTEX-1QP6S-3126-SM-DPRZY.1	PITUITARY
GTEX-13JUV-2626-SM-5N9EB.1	PITUITARY
GTEX-11GSP-3026-SM-5N9CE.1	PITUITARY
GTEX-139T4-0826-SM-5N9GF.1	PITUITARY
GTEX-12WSD-3226-SM-5HL9G.1	PITUITARY
GTEX-13NYS-2926-SM-5IFGH.1	PITUITARY
GTEX-ZAB4-3126-SM-57WCJ.1	PITUITARY
GTEX-11TUW-3026-SM-5EGKM.1	PITUITARY
GTEX-131XW-3226-SM-5LZUO.1	PITUITARY
GTEX-13112-3126-SM-5IFGP.1	PITUITARY
GTEX-12126-1126-SM-5P9GP.1	PITUITARY
GTEX-13SLW-2926-SM-5Q5BQ.1	PITUITARY
GTEX-11GSO-2826-SM-5HL6Q.1	PITUITARY
GTEX-11OF3-3026-SM-5GU52.1	PITUITARY
GTEX-11DXW-1226-SM-5H133.1	PITUITARY
GTEX-113JC-2826-SM-5EGIT.1	PITUITARY
GTEX-T6MN-2726-SM-4DM77.1	PITUITARY
GTEX-11NV4-2326-SM-5BC4X.1	PITUITARY
GTEX-13OVL-3226-SM-5L3H8.1	PITUITARY
GTEX-139TS-2926-SM-5KM1Z.1	PITUITARY
GTEX-13OVH-3126-SM-5MR4Z.1	PITUITARY
GTEX-1128S-2626-SM-5H11Z.1	PITUITARY
GTEX-T5JC-2526-SM-4DM6G.1	PITUITARY
GTEX-UTHO-3126-SM-3P5ZB.2	PITUITARY
GTEX-UTHO-3126-SM-3P5ZB.3	PITUITARY
GTEX-WHSE-3126-SM-3P5ZI.2	PITUITARY
GTEX-WHSE-3126-SM-3P5ZI.3	PITUITARY
GTEX-X4EP-3226-SM-3P5YR.3	PITUITARY
GTEX-1JMQL-3026-SM-D4P2Q.1	PITUITARY
GTEX-1LSVX-2626-SM-DHXJQ.1	PITUITARY
GTEX-1R9K4-2926-SM-DPRY3.1	PITUITARY
GTEX-1RAZS-2926-SM-EVR4T.1	PITUITARY
GTEX-1S5VW-3026-SM-EV7B5.1	PITUITARY
GTEX-1QMI2-3026-SM-E9U5W.1	PITUITARY
GTEX-QVJO-1226-SM-4R1KA.1	PITUITARY
GTEX-13OW6-3126-SM-5L3IA.1	PITUITARY
GTEX-13OW7-3126-SM-5L3HB.1	PITUITARY
GTEX-11DXY-3026-SM-5N9CB.1	PITUITARY
GTEX-13N1W-3126-SM-5IFHB.1	PITUITARY
GTEX-12WSC-3126-SM-5GCNB.1	PITUITARY
GTEX-UTHO-3126-SM-3P5ZB.1	PITUITARY
GTEX-ZF28-3126-SM-4WKFC.1	PITUITARY
GTEX-12WS9-3026-SM-5EGIE.1	PITUITARY
GTEX-13RTJ-2926-SM-5Q5DE.1	PITUITARY
GTEX-13N2G-2926-SM-5IJEE.1	PITUITARY
GTEX-14BIL-2926-SM-5SIAF.1	PITUITARY
GTEX-WHSE-3126-SM-3P5ZI.1	PITUITARY
GTEX-14753-2926-SM-5LU9J.1	PITUITARY
GTEX-13X6J-3126-SM-5Q5EJ.1	PITUITARY
GTEX-T2IS-3126-SM-32QPK.1	PITUITARY
GTEX-13FTY-2826-SM-5J2ML.1	PITUITARY
GTEX-139TT-2726-SM-5IJFM.1	PITUITARY
GTEX-ZE9C-3126-SM-4WKHN.1	PITUITARY
GTEX-ZYFD-3126-SM-5E44O.1	PITUITARY
GTEX-12WSB-3226-SM-59HJP.1	PITUITARY
GTEX-11EI6-3126-SM-5H111.1	PITUITARY
GTEX-11O72-3026-SM-5986R.1	PITUITARY
GTEX-YFC4-3226-SM-5CVM2.1	PITUITARY
GTEX-11WQK-3226-SM-5EGI3.1	PITUITARY
GTEX-Z93S-3026-SM-5CVMS.1	PITUITARY
GTEX-12ZZY-3126-SM-5DUX3.1	PITUITARY
GTEX-145MO-3126-SM-5S2RT.1	PITUITARY
GTEX-145MH-3126-SM-5S2QT.1	PITUITARY
GTEX-13OVJ-2626-SM-5IJFT.1	PITUITARY
GTEX-1269C-3226-SM-5EGKT.1	PITUITARY
GTEX-Y111-2926-SM-4TT25.1	PITUITARY
GTEX-1313W-3226-SM-5LZUU.1	PITUITARY
GTEX-13FHO-3126-SM-5IJF6.1	PITUITARY
GTEX-1192W-3026-SM-5GZZV.1	PITUITARY
GTEX-11DYG-3126-SM-5A5L6.1	PITUITARY
GTEX-131YS-3226-SM-5IFGV.1	PITUITARY
GTEX-14BMV-3126-SM-5S2UV.1	PITUITARY
GTEX-117XS-2926-SM-5N9BX.1	PITUITARY
GTEX-ZAK1-3126-SM-5S2O8.1	PITUITARY
GTEX-13OW8-3026-SM-5L3G8.1	PITUITARY
GTEX-12696-3126-SM-5FQUX.1	PITUITARY
GTEX-11ZTS-3326-SM-5LU9Y.1	PITUITARY
GTEX-RU72-3126-SM-46MUB.1	PITUITARY
GTEX-XLM4-3126-SM-4AT6M.1	PITUITARY
GTEX-R55E-2726-SM-48FCX.1	PITUITARY
GTEX-TSE9-3126-SM-4DXSY.1	PITUITARY
GTEX-RNOR-2426-SM-48FDY.1	PITUITARY
GTEX-WVLH-3126-SM-3MJGA.1	PITUITARY
GTEX-145LS-3226-SM-5TDCA.1	PITUITARY
GTEX-1A32A-3226-SM-731FA.1	PITUITARY
GTEX-1A8G7-2926-SM-79ONA.1	PITUITARY
GTEX-1B8L1-3126-SM-7EPHA.1	PITUITARY
GTEX-1HSKV-3126-SM-CNNQA.1	PITUITARY
GTEX-1MA7X-2326-SM-EV7AA.1	PITUITARY
GTEX-WWYW-3226-SM-3NB3B.1	PITUITARY
GTEX-15CHQ-3126-SM-6872B.1	PITUITARY
GTEX-16GPK-3126-SM-79OOB.1	PITUITARY
GTEX-1F6IF-2926-SM-7MKGB.1	PITUITARY
GTEX-1GZHY-3226-SM-9KNUB.1	PITUITARY
GTEX-1HBPH-3226-SM-C1YRB.1	PITUITARY
GTEX-1ICLZ-2926-SM-C1YSB.1	PITUITARY
GTEX-1JJE9-2826-SM-CNNPB.1	PITUITARY
GTEX-14A5I-3026-SM-5TDEC.1	PITUITARY
GTEX-15D79-3126-SM-6M48C.1	PITUITARY
GTEX-16Z82-3126-SM-7EWEC.1	PITUITARY
GTEX-17HG3-3026-SM-79ONC.1	PITUITARY
GTEX-1CB4H-3226-SM-7MXUC.1	PITUITARY
GTEX-1I1GR-3026-SM-ARU7C.1	PITUITARY
GTEX-1JJEA-3026-SM-E9TIC.1	PITUITARY
